Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
4step,165,2251059.2,135.51396336555482,2257408,2244096,0.005897028804717623
5step,177,1701120.0,153.8858182668686,1705984,1694720,0.006602641056422569
90-10-5-q,460,113036492.8,147.03282718658448,113147904,112918528,0.002027222704894295
XSEngine,1260,2326895001.6,228.60882329940796,2330984448,2321547264,0.004048582995951417
aaed2000,1284,2446956953.6,252.45558161735534,2451570688,2440036352,0.004704875962360992
adder,1272,2404279910.4,327.53874349594116,2415919104,2398093312,0.007378472222222222
adderII,1276,2426824294.4,259.7268125295639,2431647744,2420113408,0.004743423889607589
aeb,1213,2034132582.4,261.2078974485397,2038956032,2030043136,0.004371303677037799
aim711,1264,2340264345.6,255.0517455101013,2343043072,2335703040,0.003132691877377489
aki3068net,1207,2036334592.0,271.80887780189516,2042626048,2032140288,0.00513347022587269
am31_sim,1165,1808583884.8,259.1325419902802,1814560768,1804599296,0.005489742848887605
asb,1231,2136159027.2,264.9089802980423,2139095040,2132279296,0.0031862745098039215
asb2305,1242,2171391180.8,277.6433173418045,2174222336,2166882304,0.003375934410417169
assabet,1266,2284165529.6,271.8442456483841,2288517120,2279079936,0.004123711340206186
at91sam7sek,1296,2442028646.4,268.8093716621399,2451570688,2433744896,0.007271171941830625
at91sam7xek,1319,2621754572.8,276.45185549259185,2634022912,2607808512,0.009952229299363057
atlas_mips32_4kc,1216,2080951500.8,264.7312014579773,2084569088,2074083328,0.005030181086519115
atlas_mips64_5kc,1209,2042940620.8,262.36003935337067,2048393216,2040004608,0.004095213718965958
blasted_case1,187,6542745.6,124.41905555725097,6561792,6522880,0.005930087390761548
blasted_case10,328,40583168.0,141.9921431541443,40681472,40501248,0.004430124848973017
blasted_case100,72,390528.0,68.68529732227326,392064,389248,0.007182500816193275
blasted_case102,34,33050.4,24.53802673816681,33080,33032,0.0014510278113663846
blasted_case103,32,29589.6,22.539153480529784,29632,29520,0.003779697624190065
blasted_case105,170,5842124.8,117.53266549110413,5861376,5820416,0.0069881201956673656
blasted_case106,204,10105241.6,116.86274700164795,10125312,10088448,0.0036407766990291263
blasted_case108,205,9330483.2,131.10162711143494,9347072,9308160,0.004163014899211218
blasted_case109,241,15431680.0,119.1145075082779,15454208,15405056,0.0031804929764113437
blasted_case11,105,1153792.0,81.7651103258133,1155840,1150720,0.004429678848283499
blasted_case110,287,19617382.4,152.25096566677092,19734528,19537920,0.009962640099626401
blasted_case111,306,23623270.4,174.43566253185273,23658496,23584768,0.0031163434903047093
blasted_case112,137,2597888.0,107.972865152359,2605056,2589696,0.00589622641509434
blasted_case114,428,78898790.4,170.97361648082733,79036416,78577664,0.005804311774461028
blasted_case116,438,85114880.0,172.1186684370041,85327872,84967424,0.004224270353302612
blasted_case118,309,24552243.2,173.88672983646393,24616960,24453120,0.0066555740432612314
blasted_case120,284,26350387.2,138.67944366931914,26419200,26296320,0.004651162790697674
blasted_case121,291,23939481.6,148.34261965751648,24010752,23846912,0.006823609689525759
blasted_case122,314,23516774.4,166.00213763713836,23592960,23453696,0.005902777777777778
blasted_case123,267,16608051.2,133.68064115047454,16629760,16588800,0.0024630541871921183
blasted_case124,133,2640384.0,99.65474870204926,2647040,2631680,0.005802707930367505
blasted_case125,393,50459443.2,175.97397210597993,50675712,50364416,0.006142903330100227
blasted_case126,302,23963238.4,150.62327284812926,24043520,23855104,0.007836456558773424
blasted_case127,36,37483.2,39.857772731781004,37584,37408,0.004682843763303533
blasted_case131,432,84639744.0,175.14929234981537,84934656,84443136,0.005787037037037037
blasted_case134,60,211801.6,52.6394615650177,212352,211456,0.004219409282700422
blasted_case135,236,13244825.6,130.43897919654847,13275136,13189120,0.0064794816414686825
blasted_case136,211,10678272.0,125.96465563774109,10711040,10645504,0.006118546845124283
blasted_case14,247,18464768.0,99.19775030612945,18481152,18419712,0.003324468085106383
blasted_case140,488,142714470.4,151.0808713912964,142934016,142442496,0.0034387895460797797
blasted_case145,219,12652544.0,118.66750726699829,12673024,12627968,0.003555268261150614
blasted_case17,77,441088.0,76.23869199752808,443520,439424,0.009235209235209235
blasted_case19,397,76457574.4,151.78240437507628,76611584,76218368,0.0051325919589392645
blasted_case2,296,26835353.6,148.89432413578032,26894336,26771456,0.004568991775814804
blasted_case200,14,1098.0,0.053699278831481935,1098,1098,0.0
blasted_case203,214,10720051.2,129.0076196193695,10760192,10686464,0.006851922344880091
blasted_case22,126,1499955.2,91.58232715129853,1505280,1495552,0.006462585034013605
blasted_case24,65,283539.2,48.52845568656922,283904,283008,0.0031559963931469793
blasted_case25,68,305600.0,71.15027446746826,306304,304768,0.005014625992478061
blasted_case31,53,137468.8,47.66574237346649,137632,137184,0.0032550569634968614
blasted_case32,52,132931.2,48.29662203788757,133280,132640,0.004801920768307323
blasted_case33,51,128451.2,48.62851603031159,128608,128288,0.002488181139586962
blasted_case34,409,68486758.4,159.2743936777115,68567040,68386816,0.0026284348864994028
blasted_case35,400,69484544.0,154.95553188323976,69599232,69337088,0.003766478342749529
blasted_case36,64,249600.0,49.99976763725281,250112,248960,0.004605936540429887
blasted_case38,143,2629222.4,119.61978297233581,2635776,2620416,0.005827505827505828
blasted_case39,245,18383257.6,100.16866173744202,18411520,18337792,0.004004449388209121
blasted_case4,103,1126579.2,79.12182805538177,1128448,1124096,0.003856624319419238
blasted_case43,116,1535283.2,92.9804158449173,1539072,1531904,0.004657351962741184
blasted_case44,173,5266432.0,126.9450330734253,5287936,5242880,0.008520526723470178
blasted_case46,176,5565440.0,120.69642789363861,5572608,5558272,0.0025725836089672913
blasted_case47,118,1710694.4,87.68402826786041,1715712,1703936,0.006863622799164429
blasted_case51,132,2178048.0,90.11658105850219,2182656,2172416,0.004691531785127844
blasted_case54,203,8607334.4,122.89378206729889,8626176,8597504,0.0033238366571699905
blasted_case55,149,3440435.2,118.30765161514282,3449856,3429376,0.005936479667557139
blasted_case56,202,8529715.2,121.18709106445313,8548352,8517632,0.0035936751317680884
blasted_case57,288,20176896.0,146.90462086200714,20250624,20103168,0.007281553398058253
blasted_case59,93,843366.4,76.30568749904633,844544,840704,0.004546832373446499
blasted_case6,329,40596275.2,149.95244450569152,40665088,40468480,0.004834810636583401
blasted_case60,15,2174.0,0.10161933898925782,2174,2174,0.0
blasted_case61,282,23282483.2,137.1509686231613,23347200,23216128,0.005614035087719298
blasted_case63,96,936883.2,72.70659606456756,937984,935680,0.0024563318777292577
blasted_case68,178,6204211.2,122.38898966312408,6225920,6195200,0.004934210526315789
blasted_case8,160,4662374.4,102.88674471378326,4683776,4651008,0.006996064713598601
blasted_case9,279,24281088.0,135.18374094963073,24322048,24240128,0.003368137420006736
blasted_case_1_b12_1,427,71689830.4,167.3548133134842,71925760,71499776,0.00592255125284738
blasted_case_1_b14_1,238,14184448.0,119.73301401138306,14233600,14151680,0.0057553956834532375
blasted_case_1_b14_2,270,19112755.2,132.33083698749542,19177472,19054592,0.006407518154634771
blasted_case_1_b14_3,304,26746880.0,156.19021649360656,26820608,26681344,0.005192425167990226
blasted_squaring51,496,150025011.2,163.53866543769837,150339584,149815296,0.0034873583260680036
brutus,1221,2069784166.4,283.62424967288973,2075131904,2064121856,0.005305709954522486
buildroot,565,228137369.6,173.87573680877685,228524032,227672064,0.003728133065672498
busybox_1_28_0,998,1295096217.6,197.91759567260743,1297088512,1292894208,0.0032336297493936943
calm16_ceb,1173,1846280192.0,277.0448400020599,1850736640,1839726592,0.00594900849858357
calm32_ceb,1173,1844917043.2,269.72357749938965,1846542336,1841823744,0.002555366269165247
ceb_v850,1189,1931896422.4,281.91294741630554,1936195584,1927806976,0.004332520985648524
cerf,1276,2379848089.6,267.1434273481369,2381840384,2377121792,0.001981069777679947
cerfpda,1291,2472332492.8,274.5258764028549,2483027968,2464153600,0.007601351351351352
cma230,1212,2029309132.8,273.14174473285675,2035810304,2024275968,0.0056657223796034
cma28x,1204,2002570444.8,271.87581033706664,2006974464,1998061568,0.004440961337513062
cme555,1266,2336751616.0,264.042387008667,2340945920,2329935872,0.0047032474804031355
cq7708,1238,2162897715.2,269.35518128871917,2165833728,2160066560,0.002662793512466715
cq7750,1267,2290719129.6,269.2210802316666,2294808576,2280128512,0.006397075622572538
csb281,1233,2205050470.4,264.75420718193055,2213543936,2202009600,0.005210800568450971
dreamcast,1252,2244109926.4,271.2346458911896,2249195520,2240806912,0.0037296037296037296
e7t,1266,2352532684.8,247.7394244670868,2357723136,2347761664,0.004225038914832111
ea2468,1395,2906862387.2,275.5480206489563,2915041280,2889875456,0.008633093525179856
eb40,1240,2175323340.8,251.93713240623475,2178416640,2172125184,0.002888086642599278
eb40a,1241,2180513792.0,248.8545768737793,2184183808,2175795200,0.003840614498319731
eb42,1234,2143132057.6,255.18485074043275,2148007936,2139095040,0.004149377593360996
eb55,1270,2323120128.0,253.97101492881774,2328887296,2319450112,0.00405222872579919
ebsa285,1245,2268174745.6,257.03826434612273,2271215616,2263875584,0.003231763619575254
