Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
baital_4step,165,1.0,37.28655552864075,1.0086206896551724,0.9887587506731287,0.019692178819804004
baital_5step,177,1.0,43.13094255924225,1.0080941255006675,0.9822322322322322,0.025654244593074083
baital_90-10-5-q,460,1.0,70.2728385925293,1.0039514164188965,0.9962975767833554,0.007623715162275908
baital_XSEngine,1260,1.0,160.95014135837556,0.9806437370778773,0.9737646534695981,0.0070148651831271214
baital_aaed2000,1284,1.0,155.8078450679779,0.9831036813643926,0.9755100690986056,0.007724121483553287
baital_adder,1272,1.0,140.22907133102416,0.9832063538503711,0.9690234243387803,0.014425180895189026
baital_adderII,1276,1.0,150.18979296684265,0.9797264183579336,0.9696239384621821,0.010311531572950483
baital_aeb,1213,1.0,153.18439934253692,0.9839478686771342,0.9749183998451577,0.009176775639664904
baital_aim711,1264,1.0,148.28527867794037,0.9809881554146676,0.9745833065965093,0.006528976708644283
baital_aki3068net,1207,1.0,152.3922011375427,0.9798559184537246,0.9700550159534534,0.010002391490105561
baital_am31_sim,1165,1.0,146.60867621898652,0.9807948003507524,0.9719146171399594,0.009054068402093123
baital_asb,1231,1.0,158.98226895332337,0.988053860629562,0.9788567822052402,0.00930827639139195
baital_asb2305,1242,1.0,152.25415580272676,0.9875229117938107,0.9770305607445084,0.010624919102123055
baital_assabet,1266,1.0,153.12433736324311,0.9790459437086093,0.9703373382123002,0.008894991652098666
baital_at91sam7sek,1296,1.0,151.1511530637741,0.9855917115031698,0.9745478515625,0.011205309269318352
baital_at91sam7xek,1319,1.0,154.40119037628173,0.9850835596744667,0.9779410667383,0.007250646776124334
baital_atlas_mips32_4kc,1216,1.0,143.24814298152924,0.9812366700667656,0.9733296915464299,0.008058176749343986
baital_atlas_mips64_5kc,1209,1.0,144.07017614841462,0.9716957987673416,0.9669228712836574,0.004911956488583105
baital_blasted_case1,187,1.0,38.892120599746704,1.001601717305152,0.9939313984168865,0.007658052852487818
baital_blasted_case10,328,1.0,66.64115216732026,1.0051478884590588,0.9924288127413128,0.012653934673478712
baital_blasted_case100,72,1.0,21.67322051525116,1.000642673521851,0.9985036340316374,0.002137665669089452
baital_blasted_case102,34,1.0,0.4502591848373413,1.0,1.0,0.0
baital_blasted_case103,32,1.0,0.33413329124450686,1.0,1.0,0.0
baital_blasted_case105,170,1.0,37.47840609550476,0.9991331984975441,0.9943362193362193,0.004801140797381494
baital_blasted_case106,204,1.0,46.03568451404571,0.9992451690821256,0.9930722891566265,0.006177542925896049
baital_blasted_case108,205,1.0,54.57367568016052,1.003417761763459,0.9955526815878378,0.007838290765153138
baital_blasted_case109,241,1.0,52.447656226158145,1.0030137663522969,0.9952806897599514,0.007709840933159538
baital_blasted_case11,105,1.0,29.83545560836792,1.0023253410500206,0.9950454170107349,0.007263035005838865
baital_blasted_case110,287,1.0,60.66619882583618,1.0043108556529983,0.9969253793266951,0.007353775262641317
baital_blasted_case111,306,1.0,72.90655555725098,1.0022939387583893,0.993700438230384,0.008573832680910652
baital_blasted_case112,137,1.0,31.08871474266052,0.9702211126961484,0.9659036860879905,0.004449940896627393
baital_blasted_case114,428,1.0,82.28505907058715,0.9883760767423649,0.9828100547730829,0.005631481882511091
baital_blasted_case116,438,1.0,82.3246633052826,0.9687616822429906,0.9601040889593435,0.008936762717123627
