Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,6,1,210625743193832480,0.9122742565708627371039838780
XSEngine.cnf,6,2,211795207103125280,0.9173395054918112757362973732
XSEngine.cnf,6,3,210876786823143552,0.9133615910857413324954073918
XSEngine.cnf,6,4,211417259640830496,0.9157025178427254900859832918
XSEngine.cnf,6,5,211122406030516608,0.9144254310343062735543890321
XSEngine.cnf,6,6,209464433192675840,0.9072443243228444250238646606
XSEngine.cnf,6,7,211014297646795936,0.9139571858241417568736317653
XSEngine.cnf,6,8,210184291989358528,0.9103622178842945369643166875
XSEngine.cnf,6,9,209725772858531744,0.9083762536196434769754038873
XSEngine.cnf,6,10,210285421180521984,0.9108002344167815115165416150
aaed2000.cnf,6,1,230714194589578752,0.9160787650313908417692777997
aaed2000.cnf,6,2,230902318164169504,0.9168257325605927540118030352
aaed2000.cnf,6,3,230215111763427296,0.9140970959804574077408063400
aaed2000.cnf,6,4,230486402908846144,0.9151742904630134257823114340
aaed2000.cnf,6,5,229931320326999808,0.9129702675723854553726764323
aaed2000.cnf,6,6,230940167342517504,0.9169760173257766594003327035
aaed2000.cnf,6,7,231624432498316544,0.9196929753352025384955122738
aaed2000.cnf,6,8,230959556338787840,0.9170530036932176592353586712
aaed2000.cnf,6,9,229400696518891648,0.9108633612171319519505570907
aaed2000.cnf,6,10,231133360694576160,0.9177431150229122929151301887
adder.cnf,6,1,226158158372610592,0.9283364330707148315710086076
adder.cnf,6,2,224454242199105632,0.9213421796944693329305953498
adder.cnf,6,3,226240930988273184,0.9286761989908703338091327862
adder.cnf,6,4,225988333690983840,0.9276393348969270765893984476
adder.cnf,6,5,225446123680121152,0.9254136654314453436546232110
adder.cnf,6,6,225781457016574816,0.9267901453059418690774900756
adder.cnf,6,7,224441879342678784,0.9212914325088694374088320616
adder.cnf,6,8,225308376587507232,0.9248482396889329542463606601
adder.cnf,6,9,226219131395283840,0.9285867157878599052343265746
adder.cnf,6,10,226081457455666528,0.9280215903245522466039334562
adderII.cnf,6,1,229785980151561952,0.9203650449617074978568175390
adderII.cnf,6,2,230525000865456160,0.9233250551073319219547458279
adderII.cnf,6,3,230279182455806080,0.9223404751451393353987459971
adderII.cnf,6,4,230281456136319904,0.9223495819499450678409658910
adderII.cnf,6,5,229837305693652672,0.9205706198833056396888485000
adderII.cnf,6,6,228957838616216160,0.9170480779260752049968115935
adderII.cnf,6,7,229514815795200416,0.9192789465197134025021783772
adderII.cnf,6,8,230259613894006784,0.9222620969070572476401471500
adderII.cnf,6,9,230134412371942400,0.9217606254752142039330291909
adderII.cnf,6,10,231333163831041184,0.9265620016941796031743398287
aeb.cnf,6,1,162018887550229024,0.9250409289252532513531739870
aeb.cnf,6,2,160759733508676672,0.9178518348519065654810402780
aeb.cnf,6,3,161249517544402112,0.9206482389392989060456848446
aeb.cnf,6,4,160835251960974496,0.9182830047008102576396334131
aeb.cnf,6,5,161671865554104064,0.9230596194957991737001281802
aeb.cnf,6,6,160563473504689056,0.9167312955176064542373294342
aeb.cnf,6,7,161387441124736352,0.9214357085905365022111687077
aeb.cnf,6,8,162102708358767808,0.9255195007742911874647403803
aeb.cnf,6,9,161653089033201472,0.9229524156345682823759241366
aeb.cnf,6,10,161389173073223712,0.9214455970872532908145978885
aim711.cnf,6,1,212836912756489760,0.9162661148787034233040758938
aim711.cnf,6,2,212725985072134912,0.9157885695269128958158865368
aim711.cnf,6,3,213602419423951808,0.9195616326111546856781732437
aim711.cnf,6,4,212722639634035328,0.9157741673655097180767556423
aim711.cnf,6,5,214247138168449696,0.9223371565161007406843599904
aim711.cnf,6,6,213252768319837792,0.9180563793419713318478135503
aim711.cnf,6,7,213085602060271936,0.9173367260769079792890522795
aim711.cnf,6,8,212297663349973664,0.9139446380622056514319987170
aim711.cnf,6,9,212029957871730688,0.9127921619465514245592294697
aim711.cnf,6,10,214534317617946112,0.9235734683712916704043136586
aki3068net.cnf,6,1,161396831836314880,0.9181693069334508329398745150
aki3068net.cnf,6,2,161109047860461888,0.9165321346875700999763059774
aki3068net.cnf,6,3,160394137495969184,0.9124650861190361024691999925
aki3068net.cnf,6,4,160949212346752160,0.9156228475523985136439949214
aki3068net.cnf,6,5,161070036254277632,0.9163102018342109574519509406
aki3068net.cnf,6,6,161360408551471200,0.9179620987632490893030088780
aki3068net.cnf,6,7,160263627396210528,0.9117226281260269829716117347
aki3068net.cnf,6,8,161233874326761440,0.9172422590979764220546938485
aki3068net.cnf,6,9,161454975673439040,0.9185000810014875849205225086
aki3068net.cnf,6,10,161438618549915840,0.9184070270759684462769492399
am31_sim.cnf,6,1,127907206613388192,0.9314223572688621581499131939
am31_sim.cnf,6,2,127922065368714880,0.9315305589666312060894193082
am31_sim.cnf,6,3,127779473075216960,0.9304921995680114856446049716
am31_sim.cnf,6,4,127544062083713136,0.9287779329020506882444840157
am31_sim.cnf,6,5,127219584822979648,0.9264150842160807584898936238
am31_sim.cnf,6,6,127025450548014704,0.9250013952707730993828820955
am31_sim.cnf,6,7,127635845628953184,0.9294463021701278045883031417
am31_sim.cnf,6,8,126947210251461408,0.9244316481597337913935679046
am31_sim.cnf,6,9,127872313338905488,0.9311682638770039096766834171
am31_sim.cnf,6,10,127327521064503712,0.9272010776810069317937082445
asb.cnf,6,1,178883971241526720,0.9267568815864781698463617060
asb.cnf,6,2,176964125710763744,0.9168106016326675497329373876
asb.cnf,6,3,178123073704364064,0.9228148457301990878665558328
asb.cnf,6,4,177427086145797984,0.9192090936053829345011977038
asb.cnf,6,5,177448172126813664,0.9193183352432762396646982023
asb.cnf,6,6,178209159775006272,0.9232608379441615502584985017
asb.cnf,6,7,177576279974437152,0.9199820326586807691036325289
asb.cnf,6,8,177601390914791968,0.9201121266889922504123664287
asb.cnf,6,9,177624609523517152,0.9202324169825696151338095294
asb.cnf,6,10,177666090634318592,0.9204473211163736473581530602
asb2305.cnf,6,1,184669603614391456,0.9269914896778734760785443134
asb2305.cnf,6,2,183975430365332288,0.9235069276186860608670917112
asb2305.cnf,6,3,184233333139518304,0.9248015298280131619196471994
asb2305.cnf,6,4,183480506734663776,0.9210225447820380499979750201
asb2305.cnf,6,5,181808527390773344,0.9126296604504076373969484022
asb2305.cnf,6,6,183745887706995488,0.9223546855245265706486872347
asb2305.cnf,6,7,184318571923467200,0.9252294054814212345412900426
asb2305.cnf,6,8,184944807643609472,0.9283729395105317002655796809
asb2305.cnf,6,9,184006895834648768,0.9236648757688104493435931496
asb2305.cnf,6,10,183985411858619968,0.9235570320167616470480033110
assabet.cnf,6,1,205686412558729152,0.9288146570585321906791579110
assabet.cnf,6,2,205262888104936800,0.9269021548401723563721273858
